# MLB 2027 schedule - all clubs, all game types
# source: https://statsapi.mlb.com/api/v1/schedule?sportId=1&startDate=2027-01-01&endDate=2027-12-31&gameType=R,E,S,D,L,F,W,A
# retrieved_utc: 2026-09-24T17:54:16Z
# raw_sha256: 47400a178ff91701f9a79c369a6f757807a4b94eb128d470e0185c49e10806e6
# games: 2900 (columns: date_local|start_utc|start_pt|start_et|time_tbd|game_type|away|home|away_id|home_id|venue|status|game_pk)
# time_tbd=true means the league has not published a first pitch; date_local is still official.
2027-04-10||TBD|TBD|true|R|Chicago White Sox|Athletics|145|133|Sutter Health Park|Scheduled|854447
2027-04-10||TBD|TBD|true|R|Cleveland Guardians|Houston Astros|114|117|Daikin Park|Scheduled|853635
2027-04-10||TBD|TBD|true|R|Colorado Rockies|Seattle Mariners|115|136|T-Mobile Park|Scheduled|852576
2027-04-10||TBD|TBD|true|R|Los Angeles Angels|Baltimore Orioles|108|110|Oriole Park at Camden Yards|Scheduled|854278
2027-04-10||TBD|TBD|true|R|Los Angeles Dodgers|San Diego Padres|119|135|Petco Park|Scheduled|852735
2027-04-10||TBD|TBD|true|R|Minnesota Twins|Cincinnati Reds|142|113|Great American Ball Park|Scheduled|853962
2027-04-10||TBD|TBD|true|R|New York Mets|Detroit Tigers|121|116|Comerica Park|Scheduled|853711
2027-04-10||TBD|TBD|true|R|Philadelphia Phillies|Milwaukee Brewers|143|158|American Family Field|Scheduled|853224
2027-04-10||TBD|TBD|true|R|Pittsburgh Pirates|Kansas City Royals|134|118|Kauffman Stadium|Scheduled|853547
2027-04-10||TBD|TBD|true|R|St. Louis Cardinals|San Francisco Giants|138|137|Oracle Park|Scheduled|852648
2027-04-10||TBD|TBD|true|R|Texas Rangers|Chicago Cubs|140|112|Wrigley Field|Scheduled|854115
2027-04-10||TBD|TBD|true|R|Toronto Blue Jays|Tampa Bay Rays|141|139|Tropicana Field|Scheduled|852423
2027-04-11||TBD|TBD|true|R|Arizona Diamondbacks|New York Yankees|109|147|Yankee Stadium|Scheduled|852975
2027-04-11||TBD|TBD|true|R|Atlanta Braves|Miami Marlins|144|146|loanDepot park|Scheduled|853302
2027-04-11||TBD|TBD|true|R|Boston Red Sox|Washington Nationals|111|120|Nationals Park|Scheduled|852171
2027-04-11||TBD|TBD|true|R|Chicago White Sox|Athletics|145|133|Sutter Health Park|Scheduled|854448
2027-04-11||TBD|TBD|true|R|Cleveland Guardians|Houston Astros|114|117|Daikin Park|Scheduled|853627
2027-04-11||TBD|TBD|true|R|Colorado Rockies|Seattle Mariners|115|136|T-Mobile Park|Scheduled|852570
2027-04-11||TBD|TBD|true|R|Los Angeles Angels|Baltimore Orioles|108|110|Oriole Park at Camden Yards|Scheduled|854279
2027-04-11||TBD|TBD|true|R|Los Angeles Dodgers|San Diego Padres|119|135|Petco Park|Scheduled|852729
2027-04-11||TBD|TBD|true|R|Minnesota Twins|Cincinnati Reds|142|113|Great American Ball Park|Scheduled|853946
2027-04-11||TBD|TBD|true|R|New York Mets|Detroit Tigers|121|116|Comerica Park|Scheduled|853718
2027-04-11||TBD|TBD|true|R|Philadelphia Phillies|Milwaukee Brewers|143|158|American Family Field|Scheduled|853234
2027-04-11||TBD|TBD|true|R|Pittsburgh Pirates|Kansas City Royals|134|118|Kauffman Stadium|Scheduled|853549
2027-04-11||TBD|TBD|true|R|St. Louis Cardinals|San Francisco Giants|138|137|Oracle Park|Scheduled|852647
2027-04-11||TBD|TBD|true|R|Texas Rangers|Chicago Cubs|140|112|Wrigley Field|Scheduled|854118
2027-04-11||TBD|TBD|true|R|Toronto Blue Jays|Tampa Bay Rays|141|139|Tropicana Field|Scheduled|852425
2027-04-12||TBD|TBD|true|R|Boston Red Sox|Tampa Bay Rays|111|139|Tropicana Field|Scheduled|852414
2027-04-12||TBD|TBD|true|R|Los Angeles Angels|Baltimore Orioles|108|110|Oriole Park at Camden Yards|Scheduled|854280
2027-04-12||TBD|TBD|true|R|Pittsburgh Pirates|Milwaukee Brewers|134|158|American Family Field|Scheduled|853231
2027-04-12||TBD|TBD|true|R|St. Louis Cardinals|San Diego Padres|138|135|Petco Park|Scheduled|852730
2027-04-13||TBD|TBD|true|R|Arizona Diamondbacks|Miami Marlins|109|146|loanDepot park|Scheduled|853305
2027-04-13||TBD|TBD|true|R|Athletics|Kansas City Royals|133|118|Kauffman Stadium|Scheduled|853552
2027-04-13||TBD|TBD|true|R|Atlanta Braves|Washington Nationals|144|120|Nationals Park|Scheduled|852166
2027-04-13||TBD|TBD|true|R|Baltimore Orioles|San Francisco Giants|110|137|Oracle Park|Scheduled|852649
2027-04-13||TBD|TBD|true|R|Boston Red Sox|Tampa Bay Rays|111|139|Tropicana Field|Scheduled|852426
2027-04-13||TBD|TBD|true|R|Chicago White Sox|Seattle Mariners|145|136|T-Mobile Park|Scheduled|852566
2027-04-13||TBD|TBD|true|R|Colorado Rockies|Los Angeles Dodgers|115|119|UNIQLO Field at Dodger Stadium|Scheduled|853391
2027-04-13||TBD|TBD|true|R|Los Angeles Angels|New York Mets|108|121|Citi Field|Scheduled|853063
2027-04-13||TBD|TBD|true|R|Minnesota Twins|Cleveland Guardians|142|114|Progressive Field|Scheduled|853866
2027-04-13||TBD|TBD|true|R|New York Yankees|Detroit Tigers|147|116|Comerica Park|Scheduled|853717
2027-04-13||TBD|TBD|true|R|Philadelphia Phillies|Chicago Cubs|143|112|Wrigley Field|Scheduled|854114
2027-04-13||TBD|TBD|true|R|Pittsburgh Pirates|Milwaukee Brewers|134|158|American Family Field|Scheduled|853232
2027-04-13||TBD|TBD|true|R|St. Louis Cardinals|San Diego Padres|138|135|Petco Park|Scheduled|852731
2027-04-13||TBD|TBD|true|R|Texas Rangers|Cincinnati Reds|140|113|Great American Ball Park|Scheduled|853942
2027-04-13||TBD|TBD|true|R|Toronto Blue Jays|Houston Astros|141|117|Daikin Park|Scheduled|853636
2027-04-14||TBD|TBD|true|R|Arizona Diamondbacks|Miami Marlins|109|146|loanDepot park|Scheduled|853310
2027-04-14||TBD|TBD|true|R|Athletics|Kansas City Royals|133|118|Kauffman Stadium|Scheduled|853553
2027-04-14||TBD|TBD|true|R|Atlanta Braves|Washington Nationals|144|120|Nationals Park|Scheduled|852177
2027-04-14||TBD|TBD|true|R|Baltimore Orioles|San Francisco Giants|110|137|Oracle Park|Scheduled|852660
2027-04-14||TBD|TBD|true|R|Boston Red Sox|Tampa Bay Rays|111|139|Tropicana Field|Scheduled|852412
2027-04-14||TBD|TBD|true|R|Chicago White Sox|Seattle Mariners|145|136|T-Mobile Park|Scheduled|852573
2027-04-14||TBD|TBD|true|R|Colorado Rockies|Los Angeles Dodgers|115|119|UNIQLO Field at Dodger Stadium|Scheduled|853386
2027-04-14||TBD|TBD|true|R|Los Angeles Angels|New York Mets|108|121|Citi Field|Scheduled|853057
2027-04-14||TBD|TBD|true|R|Minnesota Twins|Cleveland Guardians|142|114|Progressive Field|Scheduled|853872
2027-04-14||TBD|TBD|true|R|New York Yankees|Detroit Tigers|147|116|Comerica Park|Scheduled|853708
2027-04-14||TBD|TBD|true|R|Philadelphia Phillies|Chicago Cubs|143|112|Wrigley Field|Scheduled|854113
2027-04-14||TBD|TBD|true|R|Pittsburgh Pirates|Milwaukee Brewers|134|158|American Family Field|Scheduled|853233
2027-04-14||TBD|TBD|true|R|St. Louis Cardinals|San Diego Padres|138|135|Petco Park|Scheduled|852739
2027-04-14||TBD|TBD|true|R|Texas Rangers|Cincinnati Reds|140|113|Great American Ball Park|Scheduled|853945
2027-04-14||TBD|TBD|true|R|Toronto Blue Jays|Houston Astros|141|117|Daikin Park|Scheduled|853632
2027-04-15||TBD|TBD|true|R|Arizona Diamondbacks|Miami Marlins|109|146|loanDepot park|Scheduled|853309
2027-04-15||TBD|TBD|true|R|Athletics|Kansas City Royals|133|118|Kauffman Stadium|Scheduled|853554
2027-04-15||TBD|TBD|true|R|Atlanta Braves|Washington Nationals|144|120|Nationals Park|Scheduled|852168
2027-04-15||TBD|TBD|true|R|Baltimore Orioles|San Francisco Giants|110|137|Oracle Park|Scheduled|852653
2027-04-15||TBD|TBD|true|R|Boston Red Sox|Tampa Bay Rays|111|139|Tropicana Field|Scheduled|852397
2027-04-15||TBD|TBD|true|R|Chicago White Sox|Seattle Mariners|145|136|T-Mobile Park|Scheduled|852569
2027-04-15||TBD|TBD|true|R|Colorado Rockies|Los Angeles Dodgers|115|119|UNIQLO Field at Dodger Stadium|Scheduled|853385
2027-04-15||TBD|TBD|true|R|Los Angeles Angels|New York Mets|108|121|Citi Field|Scheduled|853056
2027-04-15||TBD|TBD|true|R|Minnesota Twins|Cleveland Guardians|142|114|Progressive Field|Scheduled|853874
2027-04-15||TBD|TBD|true|R|New York Yankees|Detroit Tigers|147|116|Comerica Park|Scheduled|853710
2027-04-15||TBD|TBD|true|R|Philadelphia Phillies|Chicago Cubs|143|112|Wrigley Field|Scheduled|854119
2027-04-15||TBD|TBD|true|R|Pittsburgh Pirates|Milwaukee Brewers|134|158|American Family Field|Scheduled|853227
2027-04-15||TBD|TBD|true|R|St. Louis Cardinals|San Diego Padres|138|135|Petco Park|Scheduled|852728
2027-04-15||TBD|TBD|true|R|Texas Rangers|Cincinnati Reds|140|113|Great American Ball Park|Scheduled|853947
2027-04-15||TBD|TBD|true|R|Toronto Blue Jays|Houston Astros|141|117|Daikin Park|Scheduled|853634
2027-04-16||TBD|TBD|true|R|Athletics|Toronto Blue Jays|133|141|Rogers Centre|Scheduled|852246
2027-04-16||TBD|TBD|true|R|Baltimore Orioles|Los Angeles Angels|110|108|Angel Stadium|Scheduled|853466
2027-04-16||TBD|TBD|true|R|Chicago Cubs|Los Angeles Dodgers|112|119|UNIQLO Field at Dodger Stadium|Scheduled|853393
2027-04-16||TBD|TBD|true|R|Cincinnati Reds|Pittsburgh Pirates|113|134|PNC Park|Scheduled|852821
2027-04-16||TBD|TBD|true|R|Cleveland Guardians|Boston Red Sox|114|111|Fenway Park|Scheduled|854201
2027-04-16||TBD|TBD|true|R|Detroit Tigers|Minnesota Twins|116|142|Target Field|Scheduled|853150
2027-04-16||TBD|TBD|true|R|Houston Astros|Seattle Mariners|117|136|T-Mobile Park|Scheduled|852564
2027-04-16||TBD|TBD|true|R|Miami Marlins|Atlanta Braves|146|144|Truist Park|Scheduled|854364
2027-04-16||TBD|TBD|true|R|Milwaukee Brewers|Philadelphia Phillies|158|143|Citizens Bank Park|Scheduled|852908
2027-04-16||TBD|TBD|true|R|New York Mets|Colorado Rockies|121|115|Coors Field|Scheduled|853794
2027-04-16||TBD|TBD|true|R|San Diego Padres|Arizona Diamondbacks|135|109|Chase Field|Scheduled|854527
2027-04-16||TBD|TBD|true|R|San Francisco Giants|Chicago White Sox|137|145|Rate Field|Scheduled|854033
2027-04-16||TBD|TBD|true|R|St. Louis Cardinals|Texas Rangers|138|140|Globe Life Field|Scheduled|852331
2027-04-16||TBD|TBD|true|R|Tampa Bay Rays|Kansas City Royals|139|118|Kauffman Stadium|Scheduled|853550
2027-04-16||TBD|TBD|true|R|Washington Nationals|New York Yankees|120|147|Yankee Stadium|Scheduled|852979
2027-04-17||TBD|TBD|true|R|Athletics|Toronto Blue Jays|133|141|Rogers Centre|Scheduled|852247
2027-04-17||TBD|TBD|true|R|Baltimore Orioles|Los Angeles Angels|110|108|Angel Stadium|Scheduled|853472
2027-04-17||TBD|TBD|true|R|Chicago Cubs|Los Angeles Dodgers|112|119|UNIQLO Field at Dodger Stadium|Scheduled|853392
2027-04-17||TBD|TBD|true|R|Cincinnati Reds|Pittsburgh Pirates|113|134|PNC Park|Scheduled|852828
2027-04-17||TBD|TBD|true|R|Cleveland Guardians|Boston Red Sox|114|111|Fenway Park|Scheduled|854199
2027-04-17||TBD|TBD|true|R|Detroit Tigers|Minnesota Twins|116|142|Target Field|Scheduled|853151
2027-04-17||TBD|TBD|true|R|Houston Astros|Seattle Mariners|117|136|T-Mobile Park|Scheduled|852574
2027-04-17||TBD|TBD|true|R|Miami Marlins|Atlanta Braves|146|144|Truist Park|Scheduled|854360
2027-04-17||TBD|TBD|true|R|Milwaukee Brewers|Philadelphia Phillies|158|143|Citizens Bank Park|Scheduled|852901
2027-04-17||TBD|TBD|true|R|New York Mets|Colorado Rockies|121|115|Coors Field|Scheduled|853792
2027-04-17||TBD|TBD|true|R|San Diego Padres|Arizona Diamondbacks|135|109|Chase Field|Scheduled|854526
2027-04-17||TBD|TBD|true|R|San Francisco Giants|Chicago White Sox|137|145|Rate Field|Scheduled|854041
2027-04-17||TBD|TBD|true|R|St. Louis Cardinals|Texas Rangers|138|140|Globe Life Field|Scheduled|852334
2027-04-17||TBD|TBD|true|R|Tampa Bay Rays|Kansas City Royals|139|118|Kauffman Stadium|Scheduled|853535
2027-04-17||TBD|TBD|true|R|Washington Nationals|New York Yankees|120|147|Yankee Stadium|Scheduled|852981
2027-04-18||TBD|TBD|true|R|Athletics|Toronto Blue Jays|133|141|Rogers Centre|Scheduled|852251
2027-04-18||TBD|TBD|true|R|Baltimore Orioles|Los Angeles Angels|110|108|Angel Stadium|Scheduled|853474
2027-04-18||TBD|TBD|true|R|Chicago Cubs|Los Angeles Dodgers|112|119|UNIQLO Field at Dodger Stadium|Scheduled|853396
2027-04-18||TBD|TBD|true|R|Cincinnati Reds|Pittsburgh Pirates|113|134|PNC Park|Scheduled|852817
2027-04-18||TBD|TBD|true|R|Cleveland Guardians|Boston Red Sox|114|111|Fenway Park|Scheduled|854197
2027-04-18||TBD|TBD|true|R|Detroit Tigers|Minnesota Twins|116|142|Target Field|Scheduled|853146
2027-04-18||TBD|TBD|true|R|Houston Astros|Seattle Mariners|117|136|T-Mobile Park|Scheduled|852575
2027-04-18||TBD|TBD|true|R|Miami Marlins|Atlanta Braves|146|144|Truist Park|Scheduled|854355
2027-04-18||TBD|TBD|true|R|Milwaukee Brewers|Philadelphia Phillies|158|143|Citizens Bank Park|Scheduled|852894
2027-04-18||TBD|TBD|true|R|New York Mets|Colorado Rockies|121|115|Coors Field|Scheduled|853793
2027-04-18||TBD|TBD|true|R|San Diego Padres|Arizona Diamondbacks|135|109|Chase Field|Scheduled|854525
2027-04-18||TBD|TBD|true|R|San Francisco Giants|Chicago White Sox|137|145|Rate Field|Scheduled|854042
2027-04-18||TBD|TBD|true|R|St. Louis Cardinals|Texas Rangers|138|140|Globe Life Field|Scheduled|852333
2027-04-18||TBD|TBD|true|R|Tampa Bay Rays|Kansas City Royals|139|118|Kauffman Stadium|Scheduled|853533
2027-04-18||TBD|TBD|true|R|Washington Nationals|New York Yankees|120|147|Yankee Stadium|Scheduled|852978
2027-04-19||TBD|TBD|true|R|Chicago Cubs|Arizona Diamondbacks|112|109|Chase Field|Scheduled|854524
2027-04-19||TBD|TBD|true|R|Cincinnati Reds|Miami Marlins|113|146|loanDepot park|Scheduled|853308
2027-04-19||TBD|TBD|true|R|Cleveland Guardians|Boston Red Sox|114|111|Fenway Park|Scheduled|854195
2027-04-19||TBD|TBD|true|R|Detroit Tigers|Chicago White Sox|116|145|Rate Field|Scheduled|854037
2027-04-19||TBD|TBD|true|R|Houston Astros|Los Angeles Angels|117|108|Angel Stadium|Scheduled|853477
2027-04-19||TBD|TBD|true|R|Milwaukee Brewers|New York Yankees|158|147|Yankee Stadium|Scheduled|852980
2027-04-19||TBD|TBD|true|R|Minnesota Twins|St. Louis Cardinals|142|138|Busch Stadium|Scheduled|852500
2027-04-19||TBD|TBD|true|R|New York Mets|Athletics|121|133|Sutter Health Park|Scheduled|854451
2027-04-19||TBD|TBD|true|R|Seattle Mariners|Texas Rangers|136|140|Globe Life Field|Scheduled|852337
2027-04-20||TBD|TBD|true|R|Chicago Cubs|Arizona Diamondbacks|112|109|Chase Field|Scheduled|854521
2027-04-20||TBD|TBD|true|R|Cincinnati Reds|Miami Marlins|113|146|loanDepot park|Scheduled|853312
2027-04-20||TBD|TBD|true|R|Cleveland Guardians|Toronto Blue Jays|114|141|Rogers Centre|Scheduled|852253
2027-04-20||TBD|TBD|true|R|Detroit Tigers|Chicago White Sox|116|145|Rate Field|Scheduled|854039
2027-04-20||TBD|TBD|true|R|Houston Astros|Los Angeles Angels|117|108|Angel Stadium|Scheduled|853469
2027-04-20||TBD|TBD|true|R|Kansas City Royals|Baltimore Orioles|118|110|Oriole Park at Camden Yards|Scheduled|854275
2027-04-20||TBD|TBD|true|R|Los Angeles Dodgers|Philadelphia Phillies|119|143|Citizens Bank Park|Scheduled|852897
2027-04-20||TBD|TBD|true|R|Milwaukee Brewers|New York Yankees|158|147|Yankee Stadium|Scheduled|852973
2027-04-20||TBD|TBD|true|R|Minnesota Twins|St. Louis Cardinals|142|138|Busch Stadium|Scheduled|852503
2027-04-20||TBD|TBD|true|R|New York Mets|Athletics|121|133|Sutter Health Park|Scheduled|854452
2027-04-20||TBD|TBD|true|R|San Diego Padres|Colorado Rockies|135|115|Coors Field|Scheduled|853791
2027-04-20||TBD|TBD|true|R|San Francisco Giants|Pittsburgh Pirates|137|134|PNC Park|Scheduled|852825
2027-04-20||TBD|TBD|true|R|Seattle Mariners|Texas Rangers|136|140|Globe Life Field|Scheduled|852338
2027-04-20||TBD|TBD|true|R|Tampa Bay Rays|Boston Red Sox|139|111|Fenway Park|Scheduled|854200
2027-04-20||TBD|TBD|true|R|Washington Nationals|Atlanta Braves|120|144|Truist Park|Scheduled|854359
2027-04-21||TBD|TBD|true|R|Chicago Cubs|Arizona Diamondbacks|112|109|Chase Field|Scheduled|854510
2027-04-21||TBD|TBD|true|R|Cincinnati Reds|Miami Marlins|113|146|loanDepot park|Scheduled|853303
2027-04-21||TBD|TBD|true|R|Cleveland Guardians|Toronto Blue Jays|114|141|Rogers Centre|Scheduled|852250
2027-04-21||TBD|TBD|true|R|Detroit Tigers|Chicago White Sox|116|145|Rate Field|Scheduled|854036
2027-04-21||TBD|TBD|true|R|Houston Astros|Los Angeles Angels|117|108|Angel Stadium|Scheduled|853467
2027-04-21||TBD|TBD|true|R|Kansas City Royals|Baltimore Orioles|118|110|Oriole Park at Camden Yards|Scheduled|854277
2027-04-21||TBD|TBD|true|R|Los Angeles Dodgers|Philadelphia Phillies|119|143|Citizens Bank Park|Scheduled|852899
2027-04-21||TBD|TBD|true|R|Milwaukee Brewers|New York Yankees|158|147|Yankee Stadium|Scheduled|852982
2027-04-21||TBD|TBD|true|R|Minnesota Twins|St. Louis Cardinals|142|138|Busch Stadium|Scheduled|852508
2027-04-21||TBD|TBD|true|R|New York Mets|Athletics|121|133|Sutter Health Park|Scheduled|854441
2027-04-21||TBD|TBD|true|R|San Diego Padres|Colorado Rockies|135|115|Coors Field|Scheduled|853790
2027-04-21||TBD|TBD|true|R|San Francisco Giants|Pittsburgh Pirates|137|134|PNC Park|Scheduled|852824
2027-04-21||TBD|TBD|true|R|Seattle Mariners|Texas Rangers|136|140|Globe Life Field|Scheduled|852328
2027-04-21||TBD|TBD|true|R|Tampa Bay Rays|Boston Red Sox|139|111|Fenway Park|Scheduled|854205
2027-04-21||TBD|TBD|true|R|Washington Nationals|Atlanta Braves|120|144|Truist Park|Scheduled|854357
2027-04-22||TBD|TBD|true|R|Cleveland Guardians|Toronto Blue Jays|114|141|Rogers Centre|Scheduled|852254
2027-04-22||TBD|TBD|true|R|Detroit Tigers|Chicago White Sox|116|145|Rate Field|Scheduled|854035
2027-04-22||TBD|TBD|true|R|Kansas City Royals|Baltimore Orioles|118|110|Oriole Park at Camden Yards|Scheduled|854276
2027-04-22||TBD|TBD|true|R|Los Angeles Dodgers|Philadelphia Phillies|119|143|Citizens Bank Park|Scheduled|852891
2027-04-22||TBD|TBD|true|R|San Diego Padres|Colorado Rockies|135|115|Coors Field|Scheduled|853789
2027-04-22||TBD|TBD|true|R|San Francisco Giants|Pittsburgh Pirates|137|134|PNC Park|Scheduled|852808
2027-04-22||TBD|TBD|true|R|Seattle Mariners|Athletics|136|133|Sutter Health Park|Scheduled|854431
2027-04-22||TBD|TBD|true|R|Tampa Bay Rays|Boston Red Sox|139|111|Fenway Park|Scheduled|854206
2027-04-22||TBD|TBD|true|R|Washington Nationals|Atlanta Braves|120|144|Truist Park|Scheduled|854358
2027-04-23||TBD|TBD|true|R|Arizona Diamondbacks|Philadelphia Phillies|109|143|Citizens Bank Park|Scheduled|852893
2027-04-23||TBD|TBD|true|R|Atlanta Braves|Tampa Bay Rays|144|139|Tropicana Field|Scheduled|852399
2027-04-23||TBD|TBD|true|R|Boston Red Sox|Detroit Tigers|111|116|Comerica Park|Scheduled|853706
2027-04-23||TBD|TBD|true|R|Chicago White Sox|Los Angeles Angels|145|108|Angel Stadium|Scheduled|853471
2027-04-23||TBD|TBD|true|R|Colorado Rockies|Milwaukee Brewers|115|158|American Family Field|Scheduled|853211
2027-04-23||TBD|TBD|true|R|Kansas City Royals|Cleveland Guardians|118|114|Progressive Field|Scheduled|853870
2027-04-23||TBD|TBD|true|R|Los Angeles Dodgers|Washington Nationals|119|120|Nationals Park|Scheduled|852174
2027-04-23||TBD|TBD|true|R|Miami Marlins|Baltimore Orioles|146|110|Oriole Park at Camden Yards|Scheduled|854273
2027-04-23||TBD|TBD|true|R|New York Yankees|Houston Astros|147|117|Daikin Park|Scheduled|853629
2027-04-23||TBD|TBD|true|R|Pittsburgh Pirates|Chicago Cubs|134|112|Wrigley Field|Scheduled|854112
2027-04-23||TBD|TBD|true|R|San Diego Padres|Minnesota Twins|135|142|Target Field|Scheduled|853148
2027-04-23||TBD|TBD|true|R|San Francisco Giants|Cincinnati Reds|137|113|Great American Ball Park|Scheduled|853943
2027-04-23||TBD|TBD|true|R|Seattle Mariners|Athletics|136|133|Sutter Health Park|Scheduled|854430
2027-04-23||TBD|TBD|true|R|Texas Rangers|New York Mets|140|121|Citi Field|Scheduled|853058
2027-04-23||TBD|TBD|true|R|Toronto Blue Jays|St. Louis Cardinals|141|138|Busch Stadium|Scheduled|852497
2027-04-24||TBD|TBD|true|R|Arizona Diamondbacks|Philadelphia Phillies|109|143|Citizens Bank Park|Scheduled|852896
2027-04-24||TBD|TBD|true|R|Atlanta Braves|Tampa Bay Rays|144|139|Tropicana Field|Scheduled|852405
2027-04-24||TBD|TBD|true|R|Boston Red Sox|Detroit Tigers|111|116|Comerica Park|Scheduled|853705
2027-04-24||TBD|TBD|true|R|Chicago White Sox|Los Angeles Angels|145|108|Angel Stadium|Scheduled|853456
2027-04-24||TBD|TBD|true|R|Colorado Rockies|Milwaukee Brewers|115|158|American Family Field|Scheduled|853220
2027-04-24||TBD|TBD|true|R|Kansas City Royals|Cleveland Guardians|118|114|Progressive Field|Scheduled|853873
2027-04-24||TBD|TBD|true|R|Los Angeles Dodgers|Washington Nationals|119|120|Nationals Park|Scheduled|852175
2027-04-24||TBD|TBD|true|R|Miami Marlins|Baltimore Orioles|146|110|Oriole Park at Camden Yards|Scheduled|854274
2027-04-24||TBD|TBD|true|R|New York Yankees|Houston Astros|147|117|Daikin Park|Scheduled|853626
2027-04-24||TBD|TBD|true|R|Pittsburgh Pirates|Chicago Cubs|134|112|Wrigley Field|Scheduled|854117
2027-04-24||TBD|TBD|true|R|San Diego Padres|Minnesota Twins|135|142|Target Field|Scheduled|853145
2027-04-24||TBD|TBD|true|R|San Francisco Giants|Cincinnati Reds|137|113|Great American Ball Park|Scheduled|853950
2027-04-24||TBD|TBD|true|R|Seattle Mariners|Athletics|136|133|Sutter Health Park|Scheduled|854436
2027-04-24||TBD|TBD|true|R|Texas Rangers|New York Mets|140|121|Citi Field|Scheduled|853060
2027-04-24||TBD|TBD|true|R|Toronto Blue Jays|St. Louis Cardinals|141|138|Busch Stadium|Scheduled|852482
2027-04-25||TBD|TBD|true|R|Arizona Diamondbacks|Philadelphia Phillies|109|143|Citizens Bank Park|Scheduled|852888
2027-04-25||TBD|TBD|true|R|Atlanta Braves|Tampa Bay Rays|144|139|Tropicana Field|Scheduled|852402
2027-04-25||TBD|TBD|true|R|Boston Red Sox|Detroit Tigers|111|116|Comerica Park|Scheduled|853707
2027-04-25||TBD|TBD|true|R|Chicago White Sox|Los Angeles Angels|145|108|Angel Stadium|Scheduled|853454
2027-04-25||TBD|TBD|true|R|Colorado Rockies|Milwaukee Brewers|115|158|American Family Field|Scheduled|853209
2027-04-25||TBD|TBD|true|R|Kansas City Royals|Cleveland Guardians|118|114|Progressive Field|Scheduled|853869
2027-04-25||TBD|TBD|true|R|Los Angeles Dodgers|Washington Nationals|119|120|Nationals Park|Scheduled|852173
2027-04-25||TBD|TBD|true|R|Miami Marlins|Baltimore Orioles|146|110|Oriole Park at Camden Yards|Scheduled|854265
2027-04-25||TBD|TBD|true|R|New York Yankees|Houston Astros|147|117|Daikin Park|Scheduled|853613
2027-04-25||TBD|TBD|true|R|Pittsburgh Pirates|Chicago Cubs|134|112|Wrigley Field|Scheduled|854111
2027-04-25||TBD|TBD|true|R|San Diego Padres|Minnesota Twins|135|142|Target Field|Scheduled|853152
2027-04-25||TBD|TBD|true|R|San Francisco Giants|Cincinnati Reds|137|113|Great American Ball Park|Scheduled|853952
2027-04-25||TBD|TBD|true|R|Seattle Mariners|Athletics|136|133|Sutter Health Park|Scheduled|854429
2027-04-25||TBD|TBD|true|R|Texas Rangers|New York Mets|140|121|Citi Field|Scheduled|853061
2027-04-25||TBD|TBD|true|R|Toronto Blue Jays|St. Louis Cardinals|141|138|Busch Stadium|Scheduled|852494
2027-04-26||TBD|TBD|true|R|Arizona Diamondbacks|Philadelphia Phillies|109|143|Citizens Bank Park|Scheduled|852887
2027-04-26||TBD|TBD|true|R|Atlanta Braves|St. Louis Cardinals|144|138|Busch Stadium|Scheduled|852491
2027-04-26||TBD|TBD|true|R|Chicago White Sox|Los Angeles Dodgers|145|119|UNIQLO Field at Dodger Stadium|Scheduled|853384
2027-04-26||TBD|TBD|true|R|Colorado Rockies|Cleveland Guardians|115|114|Progressive Field|Scheduled|853868
2027-04-26||TBD|TBD|true|R|Los Angeles Angels|Houston Astros|108|117|Daikin Park|Scheduled|853619
2027-04-26||TBD|TBD|true|R|Miami Marlins|Cincinnati Reds|146|113|Great American Ball Park|Scheduled|853953
2027-04-26||TBD|TBD|true|R|Milwaukee Brewers|Chicago Cubs|158|112|Wrigley Field|Scheduled|854110
2027-04-26||TBD|TBD|true|R|New York Yankees|Kansas City Royals|147|118|Kauffman Stadium|Scheduled|853534
2027-04-26||TBD|TBD|true|R|Seattle Mariners|San Francisco Giants|136|137|Oracle Park|Scheduled|852651
2027-04-26||TBD|TBD|true|R|Texas Rangers|Washington Nationals|140|120|Nationals Park|Scheduled|852163
2027-04-26||TBD|TBD|true|R|Toronto Blue Jays|New York Mets|141|121|Citi Field|Scheduled|853065
2027-04-27||TBD|TBD|true|R|Arizona Diamondbacks|Detroit Tigers|109|116|Comerica Park|Scheduled|853704
2027-04-27||TBD|TBD|true|R|Athletics|Minnesota Twins|133|142|Target Field|Scheduled|853144
2027-04-27||TBD|TBD|true|R|Atlanta Braves|St. Louis Cardinals|144|138|Busch Stadium|Scheduled|852493
2027-04-27||TBD|TBD|true|R|Boston Red Sox|Baltimore Orioles|111|110|Oriole Park at Camden Yards|Scheduled|854260
2027-04-27||TBD|TBD|true|R|Chicago White Sox|Los Angeles Dodgers|145|119|UNIQLO Field at Dodger Stadium|Scheduled|853383
2027-04-27||TBD|TBD|true|R|Colorado Rockies|Cleveland Guardians|115|114|Progressive Field|Scheduled|853867
2027-04-27||TBD|TBD|true|R|Los Angeles Angels|Houston Astros|108|117|Daikin Park|Scheduled|853622
2027-04-27||TBD|TBD|true|R|Miami Marlins|Cincinnati Reds|146|113|Great American Ball Park|Scheduled|853954
2027-04-27||TBD|TBD|true|R|Milwaukee Brewers|Chicago Cubs|158|112|Wrigley Field|Scheduled|854109
